重庆身边事英雄民警刘彦遗体告别仪式今举行 群众自发长街送英雄今天，因勇斗歹徒英勇牺牲的重庆民警刘彦遗体告别仪式在南川举行。刘彦生前战友和不少听闻他英雄事迹的群众共上万人在南川监狱外沿路排开，只为能送别刘彦最后一程。英雄，走好	未
重庆身边事 菜园坝火车站，你有哪些关于绿皮火车的记忆	未
重庆身边事货船侧翻5人落水失联货船12月8日19时许，芜湖籍散货船渝鸿998在长江万州段鹞包碛水域发生侧翻，船上有5人落水失联事发后，万州区委区政府高度重视，紧急组织海事长航等相关部门全力搜救目前，事故原因正在调查中	未
重庆身边事 都是狼人 12人吃20只癞蛤蟆中毒近日，铜梁区二坪镇12位工友，吃晚饭的时候尝鲜吃了20只癞蛤蟆，当晚12人全部中毒送医，其中2人因为中毒较深，还被送进了重症监护室进行抢救。据了解，蟾蜍的头部皮肤腺等部位都有毒，切不可食用，轻者呕吐，重者呼吸衰竭，甚至是猝死。	未
重庆身边事重庆ETC用户注意了！你的这种卡需要到网点进行升级重庆与四川即将率先取消两地间的高速公路省界收费，重庆高速路网将停止使用渝籍卡。届时渝籍卡车辆不能通行全市高速公路ETC车道和人工车道，需升级。如果你的ETC卡是红色的渝籍卡，卡面写有重庆交通信息卡字样，就需升级。	未
重庆身边事重庆一滴滴车司机抢业务 将7岁男童撞成脑震荡28日晚，滴滴司机张某结束了花卉园一单送人业务后，手机上又接到单子，到渝北龙山大道接人，结果松树桥到金岛花园一路堵车，眼见接人就要迟到了，张某害怕业务飞了，影响积分和接业务成绩，见缝插车，撞了一辆摩托车，2人受伤，其中7岁男童脑震荡。他全责将承担小孩医药费2万余元，及车辆维修费近1000余元。	未
重庆身边事重庆两座大桥将封闭检测 这两天凌晨出行请注意由于市政设施管理局决定对内环各桥梁实施临时封闭桥梁中断交通检测作业，在此期间，内环大佛寺大桥和内环高家花园大桥都有调整，请大家出行时提前规划线路，注意安全戳图，了解管制时间和绕行路线城市V聚力	未
重庆身边事重庆也有独生子女护理假  你休了吗截至目前，至少有重庆四川河南宁夏内蒙古山西等10余省份出台了具体规定此外，在湖北黑龙江四川宁夏等地还规定，非独生子女也可享受这一待遇（中新网）那么问题来了，今年的假期，你休了吗	未
重庆身边事重庆也有独生子女护理假你休了吗截至目前，至少有重庆四川河南宁夏内蒙古山西等10余省份出台了具体规定。此外，在湖北黑龙江四川宁夏等地还规定，非独生子女也可享受这一待遇。（中新网）那么问题来了，今年的假期，你休了吗	未
重庆身边事 重庆今日航空开通航线直飞 斯里兰卡红蓝宝石，锡兰红茶，喷气小火车	未
重庆身边事 重庆将成为2019年央视春晚分会场之一你们觉得会在重庆哪个地方	未
重庆身边事重庆-巴黎航线今日凌晨实现首飞 巴塞罗那圣彼得堡还远吗今天凌晨，重庆-巴黎国际航线实现首飞，这是重庆机场开通的第80条国际（地区）航线，也是今年开通的第11条国际航线，未来还将逐步开通到巴塞罗那布达佩斯圣彼得堡等国际航线越来越方便啦！城市V聚力V影响力峰会	未
重庆身边事重庆最低工资标准上调300元 新标准明年1月1日起执行6日，记者从重庆市人力社保局获悉，全市最低工资标准进行了调整调整后，重庆市最低工资标准实行两档制，两档分别比原标准1500元/月和1400元/月提高了300元新标准从2019年1月1日起执行	未
重庆身边事重庆生活重庆大学沙坪坝公安梨视频澎湃新闻 重庆  两路口街区	未
重庆身边事重庆轨道4号线即将通车 唐家沱至民安大道只要23分钟即将通车的轨道4号线一期工程全长15.76公里，分设民安大道站重庆北站北广场站头塘站保税港站寸滩站黑石子站港城站太平冲站唐家沱站。从唐家沱到达民安大道，全程只要23分钟。via：华龙网	未
重庆身边事重庆轨道4号线即将通车 唐家沱至民安大道只要23分钟即将通车的轨道4号线一期工程全长15.76公里，分设民安大道站重庆北站北广场站头塘站保税港站寸滩站黑石子站港城站太平冲站唐家沱站。从唐家沱到达民安大道，全程只要23分钟。来源：华龙网	未
重庆身边事重庆轨道4号线即将通车 唐家沱至民安大道只要23分钟即将通车的轨道4号线一期工程全长15.76公里，分设民安大道站重庆北站北广场站头塘站保税港站寸滩站黑石子站港城站太平冲站唐家沱站从唐家沱到达民安大道，全程只要23分钟来源：华龙网	未
重庆身边事重庆轨道环线东北半环年底通车 全程50分钟即将开通的轨道环线长什么样车厢主色调是黄色，6辆编组，比1号线和6号线的列车要宽，载客量也较大。列车一节车厢单侧有4道门，方便乘客在短暂的停车时间上下车。从起点站重庆图书馆站出发，开往终点站海峡路站，全程大约50分钟 城市V聚力	未
重庆身边事重庆高速公路第一高墩封顶 两年后黔江1小时到石柱近日在彭水县的石（柱）黔（江）高速郁江河特大桥主墩顺利封顶，墩高143米，是目前重庆市在建高速公路桥梁中实现封顶的第一高墩。据了解石黔高速计划2020年建成通车，届时从黔江到石柱将由现在的4小时缩短为1小时左右	未
重庆：车厢中不一样的母亲节	未
重庆轨道交通新一轮规划来了！快看经过你家吗	未
重庆轨道交通第三轮建设规划获批，四号线二期五号线支线都在这里	未
重庆:运用身边反面典型开展"以案四说"警示教育	未
重庆这两条公交优先道26日投用	未
重庆这些事业单位公招583人，其中彭水公招344名	未
重庆这些事业单位公招583人 多数为卫生计生和教育系统岗位	未
重庆这些景区门票都降价了，周末走起走起！	未
重庆这家共享出行平台宣布扩大信用“朋友圈”	未
重庆进入流感高发期 快做好正确防范姿势	未
重庆选调400名大学毕业生	未
重庆选调400名应届大学毕业生到基层工作 秀山13个名额	未
重庆造人工心脏预计明年上岗  为60万家庭带去心希望	未
重庆：金融机构开展走访民营工业企业活动	未
重庆金融监管局：下一步将加大股权融资力度 构建长效机制	未
重庆金融资产交易所有限公司原总裁罗得志被"双开"	未
重庆银保监局正式挂牌运行 聚焦三大目标任务	未
重庆长颈鹿烤火盆 长颈鹿们纷纷围在熊熊的火炉旁，一边烤着火一边吃着鲜嫩的草料。 重庆长颈鹿烤火盆	未
重庆震感 撒子重庆震感，朋友圈震感还差不多，可能是我太胖了！	未
重庆面容丨Ferit Kuyas	未
重庆预计统筹25亿元投入危险废物处置设施建设	未
重庆首家本土电商渝欧股份新三板挂牌	未
重庆首批52家医疗机构签订诚信自律公约	未
重庆首条沿江自行车健身道开放，全线长约10.4公里	未
重庆：驾驶员“零违法”可抽取大奖	未
