厦门身边事 厦航恢复猪肉餐食供应：对非洲猪瘟防御理解有误@厦门航空 24日称：近日因配餐部门对有关疫情防御措施理解有误，计划暂停机上餐食的猪肉供应现经我司全面核查，厦航采购的所有猪肉产品均经过相关部门检疫合格，符合食品安全标准目前航班的猪肉餐食正常供应	未
厦门身边事厦门万象城开业周边堵成一团 交警:会加强巡查疏导昨日上午，厦门万象城正式开业，我市市民又多了一个休闲娱乐的去处可蜂拥而至的人潮，加上地处湖滨南路湖滨东路禾祥东路三条老城区道路交会处，万象城附近的交通情况也变得非常拥堵今明两天恰逢周末，交警部门称，将加派警力在 ...全文	未
厦门身边事厦门多个景区门票下月起降价 降幅5元至10元不等来自厦门市发改委消息，2019年1月1日起，厦门市园林植物园影视城北辰山金光湖等景区门票将降价，降幅5元至10元不等。网页链接	未
厦门身边事厦门将对参保人就医刷卡实行全时段全场景管控 28日上午，厦门市召开全市医保基金监管工作会议，对打击欺诈骗保工作进行了安排部署记者从会上了解到，为了进一步强化监管，接下来，厦门市将在全市范围内全面铺开智能视频监控系统，对参保人就医刷卡实现全时段全场景管控，坚决打击 ...全文	未
厦门身边事厦门将对参保人就医刷卡实行全时段全场景管控 28日上午，厦门市召开全市医保基金监管工作会议，对打击欺诈骗保工作进行了安排部署。记者从会上了解到，为了进一步强化监管，接下来，厦门市将在全市范围内全面铺开智能视频监控系统，对参保人就医刷卡实现全时段全场景管控，坚决打击恶意骗取医保基金的行为。目前，厦门市已构建了 quot 防控查管 quot 四位一体的多维度基金智能管控体系，今年来共稽核查处了 370 余家定点医药机构，对 70 余名医保服务人员信用记分处理，对 1170	未
厦门身边事厦门市人口发展规划出炉 2020年常住人口不超450万人厦门市人民政府近日印发厦门市人口发展规划（2016-2030年），根据《规划》，2020年全市常住人口控制在450万人以内，2030年达到550万人左右。根据《规划》，我市生育率已处于更替水平以下，从长期看生育水平存在走低的风险。适度生育 ...全文	未
厦门身边事厦门涉恶团伙空手敲走20万地材费 9名被告被严处他们没供应任何地材，却通过垄断地材供应，收走20万地材费他们多次敲诈勒索他人财物，仅团伙中敲诈最多的一人勒索金额就高达60多万元近日，海沧法院集中公开宣判了一批涉恶案件，多名涉恶被告人受到审判，两个涉嫌恶势力犯 ...全文	未
厦门身边事厦门涉恶团伙空手敲走20万地材费 9名被告被严处他们没供应任何地材，却通过垄断地材供应，收走20万地材费他们多次敲诈勒索他人财物，仅团伙中敲诈最多的一人勒索金额就高达60多万元近日，海沧法院集中公开宣判了一批涉恶案件，多名涉恶被告人受到审判，两个涉嫌恶势力犯罪集团团伙，一共9个被告人分别被判处二年九个月至十二年的有期徒刑。网页链接	未
厦门身边事厦门筛查7万余家排污单位 普查工作预计12月底完成记者从厦门市环保局获悉，今年上半年，厦门市对全市辖区内7万余家排污单位逐一进行筛查，至8月6日，全市污染源清查工作已全部完成，全市确定污染源普查入户对象共13291家（个），其中工业源12024家集中式污染治理设施210个生活源锅 ...全文	未
厦门身边事厦门筛查7万余家排污单位 普查工作预计12月底完成记者从厦门市环保局获悉，今年上半年，厦门市对全市辖区内7万余家排污单位逐一进行筛查，至8月6日，全市污染源清查工作已全部完成，全市确定污染源普查入户对象共13291家（个），其中工业源12024家集中式污染治理设施210个生活源锅炉188家入河（海）排污口784个规模化畜禽养殖场85家。目前，数据的质量审核工作正在进行中，预计12月底完成并上报省普查办。网页链接	未
厦门身边事厦门这位大义灭亲的村书记走了厦门海沧一位被亲友称为大义灭亲的村书记，倒在了自己的工作岗位上，突发脑梗，走了他叫谢良标在谢良标眼里，只要是违法违规的，没有什么人情可言，尤其是涉及到征拆和群众利益，他更是一丝不苟这几天，说到谢良标，石塘村村民们不由 ...全文	未
厦门身边事厦门这位大义灭亲的村书记走了厦门海沧一位被亲友称为大义灭亲的村书记，倒在了自己的工作岗位上，突发脑梗，走了。他叫谢良标。在谢良标眼里，只要是违法违规的，没有什么人情可言，尤其是涉及到征拆和群众利益，他更是一丝不苟。这几天，说到谢良标，石塘村村民们不由得一声叹息，他是我们一个村庄的损失。 厦门这位大义灭亲的村书记走了	未
厦门身边事台湾6.2级地震 厦门国贸新城联发杏林湾一号裂了！11月26日07时57分在台湾海峡发生6.2级地震，震源深度20千米，厦门震感强烈！有网友爆料称厦门国贸新城外墙裂开了！联发杏林湾一号两栋楼之间的地面裂开高低十公分！ via@厦门身边事	未
