陕西：武功河滩会开集	未
@陕西气象 解释: 说实话一开始确实有点无法确认到底是霰还是米雪还是冰粒，所以特意咨询了泾河观测站的工作人员，经观测显示为雨夹雪，一般省局以观测站出来的结果为准。为严谨点赞！	未
陕西气象部门发布低温黄色预警陕西省气象台12月8日10时30分发布低温黄色预警：预计未来48小时，我省最低气温持续偏低，陕北最低温度在-20-16，关中最低温度在-11-6，陕南最低温度在-6-4预计11-12日我省低温天气仍将持续，13日之后气温将略有回升提醒：市民注意防寒保暖，快把最厚的羽 ...全文	未
陕西洛川一乡政府欠3万元餐费16年未还，回应：财力紧张	未
陕西煤业：已累计耗资约6亿元回购股份	未
陕西燃气集团首次LNG国际贸易试点：返航即是新起点	未
陕西版“反杀案”二审开庭，辩论焦点：正当防卫还是防卫过当	未
陕西版“反杀案”即将二审开庭，庭审情况将进行直播	未
陕西现有13129例艾滋病感染者，感染者：恐怖的不是艾滋病，而是不可控的欲望	未
陕西的哥因多看乘客一眼被打，打人者原是网上追逃人员	未
陕西的哥因多看乘客一眼被打，打人者原是网上追逃人员11月23日，西安的哥习攀拉了两名乘客两人喝了酒，谈话中出现打架跑了等字眼习攀说，他便多看了一眼乘客，没想到被其中一男子呵斥：好好开你的车！根据职业经验他判断这两个人有问题，于是准备把车开往就近的派出所去半 ...全文	未
陕西的小北京	未
陕西省两万余名学生参加艺考统考	未
陕西省交警总队公布20处存安全隐患的下坡路段12月18日，省公安厅交警总队公布陕西存在安全隐患的下坡路段，并提醒广大司机在这些路段行驶要注意给刹车降温。      据了解，省交警总队11月开始集中开展长大下坡路段排查整治行动。经过调查，目前已经初步排查出不符合现行《公路路线设计规范》有关 ...全文	未
陕西省交警总队公布20处存安全隐患的下坡路段12月18日，省公安厅交警总队公布陕西存在安全隐患的下坡路段，并提醒广大司机在这些路段行驶要注意给刹车降温。据了解，省交警总队11月开始集中开展长大下坡路段排查整治行动。经过调查，目前已经初步排查出不符合现行《公路路线设计规范》有关规定，平均纵坡较大，连续坡长超过极限值，且交通事故多发的危险路段共20处。交警总队方面表示，长下坡路段由于纵坡坡度较大，长度较长，车辆行经此类路段经常要连续使用刹车控制车速，不可避免地出现刹车温度过高，影响制动效能的现象。尤其是	未
陕西省人民代表大会常务委员会任免职人员名单	未
陕西省军区司令员杨志斌任陕西“戎装常委”	未
陕西省军区司令员杨志斌任陕西省委常委	未
陕西省出台省级机关事业单位机构编制实名制管理暂行办法	未
陕西省出台重点领域失信“黑名单”发布制度	未
陕西省卫健委：非洲猪瘟不感染人猪肉高温加热30分钟以上病毒就会被杀灭华商报讯（记者李琳）针对非洲猪瘟，12月3日，陕西省卫健委发布提示，对非洲猪瘟进行了详细解读，强调非洲猪瘟不是人畜共患病，不感染人，也不感染除家猪和野猪之外的其他动物。同时，经过官方严格检验检疫的猪肉是可以吃的。1.非洲猪瘟是什么样的疫病?非洲猪瘟是由非洲猪瘟病毒引起的一种急性烈性高度接触性传染病，发病死亡率高，可达100，严重危害养猪业。非洲猪瘟不是人畜共患病，不感染人，也不感染除家猪和野猪之外的其他动物。该病主要通过接触传	未
陕西省原卫计委党组书记、榆林市委原书记胡志强被“双开”	未
陕西省宝鸡市财政启动2018年度政府采购“双随机”抽查工作	未
陕西省建有艾滋病检测实验室428个	未
陕西省征地补偿新标准发布 2019年1月1日施行	未
陕西省扶贫办副主任陈肖坪接受纪律审查和监察调查	未
陕西省扶贫开发办公室副主任陈肖坪接受纪律审查和监察调查	未
陕西省政府任免一批副厅级以上领导干部	未
陕西省教育厅：落实教育部通报精神，规范民办义务教育发展	未
陕西省神木市和贵州省贵阳市白云区排查出非洲猪瘟疫情	未
陕西省西安市鄠邑区等三地排查出非洲猪瘟疫情农业农村部新闻办公室3日发布消息显示，陕西省西安市鄠邑区北京市通州区黑龙江省农垦总局北安管理局排查出非洲猪瘟疫情    12月2日20时，农业农村部接到中国动物疫病预防控制中心报告，经中国动物卫生与流行病学中心（国家外来动物疫病研究中心 ...全文	未
陕西省西安市鄠邑区等三地排查出非洲猪瘟疫情农业农村部新闻办公室3日发布消息显示，陕西省西安市鄠邑区北京市通州区黑龙江省农垦总局北安管理局排查出非洲猪瘟疫情。12月2日20时，农业农村部接到中国动物疫病预防控制中心报告，经中国动物卫生与流行病学中心（国家外来动物疫病研究中心）确诊， 陕西省西安市鄠邑区一养殖场排查出非洲猪瘟疫情，该养殖场存栏生猪245头，发病205头，死亡79头。北京市通州区一规模养殖场排查出非洲猪瘟疫情，该养殖场存栏生猪9835头，发病85头，死亡17头。黑龙江省农垦总局北安管理	未
